record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,date
31847,3,4,2001,14,DM,F,35,44,Dipodomys,merriami,Rodent,Control,2001-03-04
31918,3,25,2001,14,DM,M,38,50,Dipodomys,merriami,Rodent,Control,2001-03-25
31919,3,25,2001,14,DM,M,36,48,Dipodomys,merriami,Rodent,Control,2001-03-25
31922,3,25,2001,14,DM,F,35,54,Dipodomys,merriami,Rodent,Control,2001-03-25
31924,3,25,2001,14,DM,M,35,54,Dipodomys,merriami,Rodent,Control,2001-03-25
31927,3,25,2001,14,DM,F,35,59,Dipodomys,merriami,Rodent,Control,2001-03-25
32018,4,22,2001,14,DM,M,36,53,Dipodomys,merriami,Rodent,Control,2001-04-22
32019,4,22,2001,14,DM,M,37,49,Dipodomys,merriami,Rodent,Control,2001-04-22
32021,4,22,2001,14,DM,M,36,56,Dipodomys,merriami,Rodent,Control,2001-04-22
32022,4,22,2001,14,DM,F,34,46,Dipodomys,merriami,Rodent,Control,2001-04-22
32025,4,22,2001,14,DM,F,35,55,Dipodomys,merriami,Rodent,Control,2001-04-22
32131,5,27,2001,14,DM,M,35,25,Dipodomys,merriami,Rodent,Control,2001-05-27
32134,5,27,2001,14,DM,F,36,58,Dipodomys,merriami,Rodent,Control,2001-05-27
32135,5,27,2001,14,DM,F,35,47,Dipodomys,merriami,Rodent,Control,2001-05-27
32136,5,27,2001,14,DM,F,35,50,Dipodomys,merriami,Rodent,Control,2001-05-27
32138,5,27,2001,14,DM,F,36,36,Dipodomys,merriami,Rodent,Control,2001-05-27
32139,5,27,2001,14,DM,M,35,55,Dipodomys,merriami,Rodent,Control,2001-05-27
32140,5,27,2001,14,DM,M,37,46,Dipodomys,merriami,Rodent,Control,2001-05-27
32141,5,27,2001,14,DM,F,34,41,Dipodomys,merriami,Rodent,Control,2001-05-27
32334,7,22,2001,14,DM,F,35,25,Dipodomys,merriami,Rodent,Control,2001-07-22
32335,7,22,2001,14,DM,F,35,47,Dipodomys,merriami,Rodent,Control,2001-07-22
32336,7,22,2001,14,DM,M,37,47,Dipodomys,merriami,Rodent,Control,2001-07-22
32337,7,22,2001,14,DM,F,35,54,Dipodomys,merriami,Rodent,Control,2001-07-22
32342,7,22,2001,14,DM,F,36,48,Dipodomys,merriami,Rodent,Control,2001-07-22
32568,8,26,2001,14,DM,F,37,51,Dipodomys,merriami,Rodent,Control,2001-08-26
32570,8,26,2001,14,DM,F,37,38,Dipodomys,merriami,Rodent,Control,2001-08-26
32571,8,26,2001,14,DM,M,36,31,Dipodomys,merriami,Rodent,Control,2001-08-26
32572,8,26,2001,14,DM,F,36,45,Dipodomys,merriami,Rodent,Control,2001-08-26
32573,8,26,2001,14,DM,M,37,33,Dipodomys,merriami,Rodent,Control,2001-08-26
32575,8,26,2001,14,DM,M,36,46,Dipodomys,merriami,Rodent,Control,2001-08-26
32576,8,26,2001,14,DM,F,36,44,Dipodomys,merriami,Rodent,Control,2001-08-26
32578,8,26,2001,14,DM,F,36,51,Dipodomys,merriami,Rodent,Control,2001-08-26
32777,9,23,2001,14,DM,M,35,27,Dipodomys,merriami,Rodent,Control,2001-09-23
32778,9,23,2001,14,DM,F,36,45,Dipodomys,merriami,Rodent,Control,2001-09-23
32780,9,23,2001,14,DM,M,38,52,Dipodomys,merriami,Rodent,Control,2001-09-23
32782,9,23,2001,14,DM,F,36,39,Dipodomys,merriami,Rodent,Control,2001-09-23
32783,9,23,2001,14,DM,M,34,21,Dipodomys,merriami,Rodent,Control,2001-09-23
32784,9,23,2001,14,DM,F,36,30,Dipodomys,merriami,Rodent,Control,2001-09-23
32786,9,23,2001,14,DM,F,36,43,Dipodomys,merriami,Rodent,Control,2001-09-23
32788,9,23,2001,14,DM,M,34,26,Dipodomys,merriami,Rodent,Control,2001-09-23
32995,10,14,2001,14,DM,M,36,37,Dipodomys,merriami,Rodent,Control,2001-10-14
32996,10,14,2001,14,DM,F,35,48,Dipodomys,merriami,Rodent,Control,2001-10-14
32997,10,14,2001,14,DM,M,34,36,Dipodomys,merriami,Rodent,Control,2001-10-14
32998,10,14,2001,14,DM,M,36,50,Dipodomys,merriami,Rodent,Control,2001-10-14
33000,10,14,2001,14,DM,F,35,49,Dipodomys,merriami,Rodent,Control,2001-10-14
33001,10,14,2001,14,DM,F,34,45,Dipodomys,merriami,Rodent,Control,2001-10-14
33002,10,14,2001,14,DM,F,35,30,Dipodomys,merriami,Rodent,Control,2001-10-14
33202,11,18,2001,14,DM,F,36,36,Dipodomys,merriami,Rodent,Control,2001-11-18
33204,11,18,2001,14,DM,F,34,45,Dipodomys,merriami,Rodent,Control,2001-11-18
33206,11,18,2001,14,DM,F,35,45,Dipodomys,merriami,Rodent,Control,2001-11-18
33207,11,18,2001,14,DM,M,35,41,Dipodomys,merriami,Rodent,Control,2001-11-18
33543,2,10,2002,14,DM,M,36,48,Dipodomys,merriami,Rodent,Control,2002-02-10
33545,2,10,2002,14,DM,F,35,39,Dipodomys,merriami,Rodent,Control,2002-02-10
33547,2,10,2002,14,DM,F,36,44,Dipodomys,merriami,Rodent,Control,2002-02-10
33548,2,10,2002,14,DM,F,36,46,Dipodomys,merriami,Rodent,Control,2002-02-10
33718,3,14,2002,14,DM,F,35,48,Dipodomys,merriami,Rodent,Control,2002-03-14
33721,3,14,2002,14,DM,F,34,36,Dipodomys,merriami,Rodent,Control,2002-03-14
33722,3,14,2002,14,DM,M,35,50,Dipodomys,merriami,Rodent,Control,2002-03-14
33724,3,14,2002,14,DM,F,36,42,Dipodomys,merriami,Rodent,Control,2002-03-14
33725,3,14,2002,14,DM,M,36,48,Dipodomys,merriami,Rodent,Control,2002-03-14
33891,4,17,2002,14,DM,M,36,48,Dipodomys,merriami,Rodent,Control,2002-04-17
33893,4,17,2002,14,DM,F,35,43,Dipodomys,merriami,Rodent,Control,2002-04-17
33894,4,17,2002,14,DM,F,37,43,Dipodomys,merriami,Rodent,Control,2002-04-17
33897,4,17,2002,14,DM,M,36,49,Dipodomys,merriami,Rodent,Control,2002-04-17
33898,4,17,2002,14,DM,M,36,43,Dipodomys,merriami,Rodent,Control,2002-04-17
33899,4,17,2002,14,DM,F,34,47,Dipodomys,merriami,Rodent,Control,2002-04-17
33900,4,17,2002,14,DM,M,34,27,Dipodomys,merriami,Rodent,Control,2002-04-17
33901,4,17,2002,14,DM,M,34,50,Dipodomys,merriami,Rodent,Control,2002-04-17
34156,5,16,2002,14,DM,M,35,36,Dipodomys,merriami,Rodent,Control,2002-05-16
34158,5,16,2002,14,DM,M,36,48,Dipodomys,merriami,Rodent,Control,2002-05-16
34159,5,16,2002,14,DM,M,34,47,Dipodomys,merriami,Rodent,Control,2002-05-16
34160,5,16,2002,14,DM,M,35,42,Dipodomys,merriami,Rodent,Control,2002-05-16
34161,5,16,2002,14,DM,F,35,37,Dipodomys,merriami,Rodent,Control,2002-05-16
34162,5,16,2002,14,DM,M,35,47,Dipodomys,merriami,Rodent,Control,2002-05-16
34163,5,16,2002,14,DM,M,35,48,Dipodomys,merriami,Rodent,Control,2002-05-16
34164,5,16,2002,14,DM,F,35,52,Dipodomys,merriami,Rodent,Control,2002-05-16
34378,6,16,2002,14,DM,F,36,46,Dipodomys,merriami,Rodent,Control,2002-06-16
34379,6,16,2002,14,DM,M,35,46,Dipodomys,merriami,Rodent,Control,2002-06-16
34382,6,16,2002,14,DM,M,35,38,Dipodomys,merriami,Rodent,Control,2002-06-16
34383,6,16,2002,14,DM,M,36,46,Dipodomys,merriami,Rodent,Control,2002-06-16
34385,6,16,2002,14,DM,F,36,47,Dipodomys,merriami,Rodent,Control,2002-06-16
34386,6,16,2002,14,DM,M,35,46,Dipodomys,merriami,Rodent,Control,2002-06-16
34639,7,14,2002,14,DM,F,36,40,Dipodomys,merriami,Rodent,Control,2002-07-14
34640,7,14,2002,14,DM,M,36,50,Dipodomys,merriami,Rodent,Control,2002-07-14
34644,7,14,2002,14,DM,M,36,47,Dipodomys,merriami,Rodent,Control,2002-07-14
34645,7,14,2002,14,DM,M,36,37,Dipodomys,merriami,Rodent,Control,2002-07-14
34647,7,14,2002,14,DM,F,35,41,Dipodomys,merriami,Rodent,Control,2002-07-14
34703,9,10,2002,14,DM,M,36,55,Dipodomys,merriami,Rodent,Control,2002-09-10
34704,9,10,2002,14,DM,F,37,50,Dipodomys,merriami,Rodent,Control,2002-09-10
34705,9,10,2002,14,DM,F,35,40,Dipodomys,merriami,Rodent,Control,2002-09-10
34707,9,10,2002,14,DM,M,35,52,Dipodomys,merriami,Rodent,Control,2002-09-10
34939,10,6,2002,14,DM,F,33,44,Dipodomys,merriami,Rodent,Control,2002-10-06
34940,10,6,2002,14,DM,M,34,52,Dipodomys,merriami,Rodent,Control,2002-10-06
34941,10,6,2002,14,DM,M,34,54,Dipodomys,merriami,Rodent,Control,2002-10-06
34942,10,6,2002,14,DM,M,35,55,Dipodomys,merriami,Rodent,Control,2002-10-06
34943,10,6,2002,14,DM,M,35,33,Dipodomys,merriami,Rodent,Control,2002-10-06
34944,10,6,2002,14,DM,M,38,52,Dipodomys,merriami,Rodent,Control,2002-10-06
34945,10,6,2002,14,DM,M,35,32,Dipodomys,merriami,Rodent,Control,2002-10-06
34950,10,6,2002,14,DM,F,35,43,Dipodomys,merriami,Rodent,Control,2002-10-06
34952,10,6,2002,14,DM,F,35,46,Dipodomys,merriami,Rodent,Control,2002-10-06
35164,11,10,2002,14,DM,F,34,45,Dipodomys,merriami,Rodent,Control,2002-11-10
35165,11,10,2002,14,DM,M,33,53,Dipodomys,merriami,Rodent,Control,2002-11-10
35166,11,10,2002,14,DM,M,35,52,Dipodomys,merriami,Rodent,Control,2002-11-10
35167,11,10,2002,14,DM,F,35,43,Dipodomys,merriami,Rodent,Control,2002-11-10
35168,11,10,2002,14,DM,M,34,50,Dipodomys,merriami,Rodent,Control,2002-11-10
35170,11,10,2002,14,DM,M,37,51,Dipodomys,merriami,Rodent,Control,2002-11-10
35171,11,10,2002,14,DM,F,36,44,Dipodomys,merriami,Rodent,Control,2002-11-10
35364,12,8,2002,14,DM,F,36,49,Dipodomys,merriami,Rodent,Control,2002-12-08
35365,12,8,2002,14,DM,F,34,48,Dipodomys,merriami,Rodent,Control,2002-12-08
35366,12,8,2002,14,DM,M,33,50,Dipodomys,merriami,Rodent,Control,2002-12-08
35367,12,8,2002,14,DM,M,37,53,Dipodomys,merriami,Rodent,Control,2002-12-08
35368,12,8,2002,14,DM,F,33,41,Dipodomys,merriami,Rodent,Control,2002-12-08
35369,12,8,2002,14,DM,F,36,47,Dipodomys,merriami,Rodent,Control,2002-12-08
35370,12,8,2002,14,DM,M,36,50,Dipodomys,merriami,Rodent,Control,2002-12-08
35532,12,31,2002,14,DM,F,34,43,Dipodomys,merriami,Rodent,Control,2002-12-31
35533,12,31,2002,14,DM,F,36,48,Dipodomys,merriami,Rodent,Control,2002-12-31
35534,12,31,2002,14,DM,M,37,56,Dipodomys,merriami,Rodent,Control,2002-12-31
35535,12,31,2002,14,DM,M,37,53,Dipodomys,merriami,Rodent,Control,2002-12-31
35536,12,31,2002,14,DM,F,35,42,Dipodomys,merriami,Rodent,Control,2002-12-31
35537,12,31,2002,14,DM,F,36,46,Dipodomys,merriami,Rodent,Control,2002-12-31
4924,10,25,1981,14,PF,F,16,6,Perognathus,flavus,Rodent,Control,1981-10-25
4925,10,25,1981,14,PF,F,16,8,Perognathus,flavus,Rodent,Control,1981-10-25
5136,12,31,1981,14,PF,M,17,7,Perognathus,flavus,Rodent,Control,1981-12-31
6461,8,16,1982,14,PF,M,14,5,Perognathus,flavus,Rodent,Control,1982-08-16
20382,9,27,1992,14,PF,M,15,8,Perognathus,flavus,Rodent,Control,1992-09-27
20473,10,19,1992,14,PF,M,15,8,Perognathus,flavus,Rodent,Control,1992-10-19
21014,7,15,1993,14,PF,F,17,10,Perognathus,flavus,Rodent,Control,1993-07-15
22505,7,21,1995,14,PF,M,16,11,Perognathus,flavus,Rodent,Control,1995-07-21
22597,8,27,1995,14,PF,M,16,10,Perognathus,flavus,Rodent,Control,1995-08-27
22737,9,24,1995,14,PF,F,17,7,Perognathus,flavus,Rodent,Control,1995-09-24
22782,9,24,1995,14,PF,M,16,8,Perognathus,flavus,Rodent,Control,1995-09-24
22784,9,24,1995,14,PF,M,15,7,Perognathus,flavus,Rodent,Control,1995-09-24
22803,9,24,1995,14,PF,F,16,10,Perognathus,flavus,Rodent,Control,1995-09-24
22918,10,29,1995,14,PF,M,16,10,Perognathus,flavus,Rodent,Control,1995-10-29
23053,12,3,1995,14,PF,M,16,9,Perognathus,flavus,Rodent,Control,1995-12-03
23336,1,28,1996,14,PF,F,16,11,Perognathus,flavus,Rodent,Control,1996-01-28
23423,2,25,1996,14,PF,M,16,10,Perognathus,flavus,Rodent,Control,1996-02-25
23801,4,15,1996,14,PF,F,16,8,Perognathus,flavus,Rodent,Control,1996-04-15
24100,6,14,1996,14,PF,M,17,7,Perognathus,flavus,Rodent,Control,1996-06-14
24122,6,14,1996,14,PF,M,16,9,Perognathus,flavus,Rodent,Control,1996-06-14
24249,7,21,1996,14,PF,F,17,10,Perognathus,flavus,Rodent,Control,1996-07-21
24510,9,22,1996,14,PF,M,15,8,Perognathus,flavus,Rodent,Control,1996-09-22
24630,10,13,1996,14,PF,M,17,7,Perognathus,flavus,Rodent,Control,1996-10-13
24781,11,17,1996,14,PF,M,17,7,Perognathus,flavus,Rodent,Control,1996-11-17
25321,3,16,1997,14,PF,M,16,8,Perognathus,flavus,Rodent,Control,1997-03-16
25378,3,16,1997,14,PF,M,16,8,Perognathus,flavus,Rodent,Control,1997-03-16
26470,7,9,1997,14,PF,F,15,7,Perognathus,flavus,Rodent,Control,1997-07-09
32020,4,22,2001,14,PF,F,15,7,Perognathus,flavus,Rodent,Control,2001-04-22
35172,11,10,2002,14,PF,F,15,7,Perognathus,flavus,Rodent,Control,2002-11-10
4847,9,30,1981,14,PE,M,19,16,Peromyscus,eremicus,Rodent,Control,1981-09-30
5429,2,23,1982,14,PE,M,19,21,Peromyscus,eremicus,Rodent,Control,1982-02-23
5630,3,30,1982,14,PE,M,21,22,Peromyscus,eremicus,Rodent,Control,1982-03-30
7607,3,15,1983,14,PE,M,19,24,Peromyscus,eremicus,Rodent,Control,1983-03-15
7635,4,16,1983,14,PE,M,20,26,Peromyscus,eremicus,Rodent,Control,1983-04-16
7705,4,16,1983,14,PE,M,21,24,Peromyscus,eremicus,Rodent,Control,1983-04-16
7832,5,14,1983,14,PE,M,19,11,Peromyscus,eremicus,Rodent,Control,1983-05-14
7854,5,14,1983,14,PE,M,21,24,Peromyscus,eremicus,Rodent,Control,1983-05-14
12526,4,4,1987,14,PE,M,22,24,Peromyscus,eremicus,Rodent,Control,1987-04-04
13497,10,24,1987,14,PE,M,22,25,Peromyscus,eremicus,Rodent,Control,1987-10-24
13501,10,24,1987,14,PE,M,21,21,Peromyscus,eremicus,Rodent,Control,1987-10-24
13667,11,21,1987,14,PE,F,21,20,Peromyscus,eremicus,Rodent,Control,1987-11-21
13676,11,21,1987,14,PE,M,21,21,Peromyscus,eremicus,Rodent,Control,1987-11-21
15303,12,14,1988,14,PE,M,19,23,Peromyscus,eremicus,Rodent,Control,1988-12-14
15813,3,14,1989,14,PE,M,21,24,Peromyscus,eremicus,Rodent,Control,1989-03-14
15963,4,2,1989,14,PE,F,21,20,Peromyscus,eremicus,Rodent,Control,1989-04-02
16202,6,4,1989,14,PE,M,19,18,Peromyscus,eremicus,Rodent,Control,1989-06-04
16852,12,5,1989,14,PE,M,21,14,Peromyscus,eremicus,Rodent,Control,1989-12-05
18642,4,21,1991,14,PE,M,20,20,Peromyscus,eremicus,Rodent,Control,1991-04-21
25857,5,11,1997,14,PE,M,18,18,Peromyscus,eremicus,Rodent,Control,1997-05-11
28099,6,28,1998,14,PE,F,19,11,Peromyscus,eremicus,Rodent,Control,1998-06-28
480,12,11,1977,14,DS,F,47,114,Dipodomys,spectabilis,Rodent,Control,1977-12-11
555,1,9,1978,14,DS,F,48,116,Dipodomys,spectabilis,Rodent,Control,1978-01-09
783,4,9,1978,14,DS,F,47,90,Dipodomys,spectabilis,Rodent,Control,1978-04-09
801,4,9,1978,14,DS,F,46,142,Dipodomys,spectabilis,Rodent,Control,1978-04-09
893,5,18,1978,14,DS,F,48,121,Dipodomys,spectabilis,Rodent,Control,1978-05-18
998,6,9,1978,14,DS,F,51,122,Dipodomys,spectabilis,Rodent,Control,1978-06-09
1086,7,8,1978,14,DS,F,51,120,Dipodomys,spectabilis,Rodent,Control,1978-07-08
1160,8,5,1978,14,DS,F,49,123,Dipodomys,spectabilis,Rodent,Control,1978-08-05
1364,10,8,1978,14,DS,F,50,121,Dipodomys,spectabilis,Rodent,Control,1978-10-08
1463,11,5,1978,14,DS,F,46,121,Dipodomys,spectabilis,Rodent,Control,1978-11-05
1520,12,3,1978,14,DS,F,47,120,Dipodomys,spectabilis,Rodent,Control,1978-12-03
1660,2,25,1979,14,DS,F,51,127,Dipodomys,spectabilis,Rodent,Control,1979-02-25
1680,3,31,1979,14,DS,F,47,71,Dipodomys,spectabilis,Rodent,Control,1979-03-31
1685,3,31,1979,14,DS,F,47,73,Dipodomys,spectabilis,Rodent,Control,1979-03-31
1759,4,29,1979,14,DS,M,46,67,Dipodomys,spectabilis,Rodent,Control,1979-04-29
1766,4,29,1979,14,DS,M,47,61,Dipodomys,spectabilis,Rodent,Control,1979-04-29
1838,5,30,1979,14,DS,F,51,123,Dipodomys,spectabilis,Rodent,Control,1979-05-30
1841,5,30,1979,14,DS,M,49,93,Dipodomys,spectabilis,Rodent,Control,1979-05-30
1887,7,4,1979,14,DS,F,49,120,Dipodomys,spectabilis,Rodent,Control,1979-07-04
1896,7,4,1979,14,DS,M,49,70,Dipodomys,spectabilis,Rodent,Control,1979-07-04
1936,7,25,1979,14,DS,F,49,93,Dipodomys,spectabilis,Rodent,Control,1979-07-25
1939,7,25,1979,14,DS,F,49,125,Dipodomys,spectabilis,Rodent,Control,1979-07-25
1965,8,21,1979,14,DS,M,49,94,Dipodomys,spectabilis,Rodent,Control,1979-08-21
1974,8,21,1979,14,DS,F,49,128,Dipodomys,spectabilis,Rodent,Control,1979-08-21
2115,10,25,1979,14,DS,F,52,133,Dipodomys,spectabilis,Rodent,Control,1979-10-25
2177,11,17,1979,14,DS,F,49,141,Dipodomys,spectabilis,Rodent,Control,1979-11-17
2386,1,16,1980,14,DS,F,47,68,Dipodomys,spectabilis,Rodent,Control,1980-01-16
2795,3,22,1980,14,DS,F,47,97,Dipodomys,spectabilis,Rodent,Control,1980-03-22
2985,5,18,1980,14,DS,F,46,102,Dipodomys,spectabilis,Rodent,Control,1980-05-18
3091,6,23,1980,14,DS,M,50,77,Dipodomys,spectabilis,Rodent,Control,1980-06-23
3111,6,23,1980,14,DS,F,46,106,Dipodomys,spectabilis,Rodent,Control,1980-06-23
3166,7,22,1980,14,DS,M,50,95,Dipodomys,spectabilis,Rodent,Control,1980-07-22
3243,8,14,1980,14,DS,F,50,111,Dipodomys,spectabilis,Rodent,Control,1980-08-14
3310,9,8,1980,14,DS,F,47,109,Dipodomys,spectabilis,Rodent,Control,1980-09-08
3385,10,12,1980,14,DS,F,47,110,Dipodomys,spectabilis,Rodent,Control,1980-10-12
3488,11,9,1980,14,DS,M,48,125,Dipodomys,spectabilis,Rodent,Control,1980-11-09
3772,1,12,1981,14,DS,F,47,138,Dipodomys,spectabilis,Rodent,Control,1981-01-12
3991,3,9,1981,14,DS,M,49,81,Dipodomys,spectabilis,Rodent,Control,1981-03-09
4442,5,4,1981,14,DS,M,48,133,Dipodomys,spectabilis,Rodent,Control,1981-05-04
4462,5,4,1981,14,DS,M,47,96,Dipodomys,spectabilis,Rodent,Control,1981-05-04
4694,7,30,1981,14,DS,M,49,114,Dipodomys,spectabilis,Rodent,Control,1981-07-30
4794,8,31,1981,14,DS,M,50,126,Dipodomys,spectabilis,Rodent,Control,1981-08-31
4851,9,30,1981,14,DS,M,52,144,Dipodomys,spectabilis,Rodent,Control,1981-09-30
4921,10,25,1981,14,DS,M,49,135,Dipodomys,spectabilis,Rodent,Control,1981-10-25
5126,12,31,1981,14,DS,M,49,110,Dipodomys,spectabilis,Rodent,Control,1981-12-31
5452,2,23,1982,14,DS,M,50,76,Dipodomys,spectabilis,Rodent,Control,1982-02-23
5639,3,30,1982,14,DS,M,47,106,Dipodomys,spectabilis,Rodent,Control,1982-03-30
5928,5,22,1982,14,DS,M,47,103,Dipodomys,spectabilis,Rodent,Control,1982-05-22
6456,8,16,1982,14,DS,M,49,101,Dipodomys,spectabilis,Rodent,Control,1982-08-16
6541,9,18,1982,14,DS,M,48,112,Dipodomys,spectabilis,Rodent,Control,1982-09-18
6812,10,24,1982,14,DS,M,48,125,Dipodomys,spectabilis,Rodent,Control,1982-10-24
6845,10,24,1982,14,DS,M,47,110,Dipodomys,spectabilis,Rodent,Control,1982-10-24
6849,10,24,1982,14,DS,M,49,112,Dipodomys,spectabilis,Rodent,Control,1982-10-24
6986,11,21,1982,14,DS,M,48,109,Dipodomys,spectabilis,Rodent,Control,1982-11-21
7168,1,12,1983,14,DS,M,48,117,Dipodomys,spectabilis,Rodent,Control,1983-01-12
7370,2,27,1983,14,DS,M,49,117,Dipodomys,spectabilis,Rodent,Control,1983-02-27
7574,3,15,1983,14,DS,M,49,115,Dipodomys,spectabilis,Rodent,Control,1983-03-15
7668,4,16,1983,14,DS,M,49,120,Dipodomys,spectabilis,Rodent,Control,1983-04-16
7799,5,14,1983,14,DS,M,49,119,Dipodomys,spectabilis,Rodent,Control,1983-05-14
7941,6,17,1983,14,DS,M,48,117,Dipodomys,spectabilis,Rodent,Control,1983-06-17
8168,8,15,1983,14,DS,M,47,123,Dipodomys,spectabilis,Rodent,Control,1983-08-15
8273,9,10,1983,14,DS,F,48,128,Dipodomys,spectabilis,Rodent,Control,1983-09-10
8571,11,12,1983,14,DS,M,50,105,Dipodomys,spectabilis,Rodent,Control,1983-11-12
8717,12,8,1983,14,DS,M,52,124,Dipodomys,spectabilis,Rodent,Control,1983-12-08
20056,5,31,1992,14,DS,M,51,97,Dipodomys,spectabilis,Rodent,Control,1992-05-31
20141,7,4,1992,14,DS,M,52,120,Dipodomys,spectabilis,Rodent,Control,1992-07-04
20293,8,30,1992,14,DS,M,50,125,Dipodomys,spectabilis,Rodent,Control,1992-08-30
20392,9,27,1992,14,DS,M,49,120,Dipodomys,spectabilis,Rodent,Control,1992-09-27
20481,10,19,1992,14,DS,M,50,120,Dipodomys,spectabilis,Rodent,Control,1992-10-19
20559,12,22,1992,14,DS,M,51,125,Dipodomys,spectabilis,Rodent,Control,1992-12-22
20618,1,25,1993,14,DS,M,48,129,Dipodomys,spectabilis,Rodent,Control,1993-01-25
20674,2,26,1993,14,DS,M,47,120,Dipodomys,spectabilis,Rodent,Control,1993-02-26
20749,3,18,1993,14,DS,M,50,126,Dipodomys,spectabilis,Rodent,Control,1993-03-18
1088,7,8,1978,14,PP,M,23,10,Chaetodipus,penicillatus,Rodent,Control,1978-07-08
20140,7,4,1992,14,PP,F,22,19,Chaetodipus,penicillatus,Rodent,Control,1992-07-04
20300,8,30,1992,14,PP,F,21,20,Chaetodipus,penicillatus,Rodent,Control,1992-08-30
20942,6,19,1993,14,PP,M,21,15,Chaetodipus,penicillatus,Rodent,Control,1993-06-19
21015,7,15,1993,14,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Control,1993-07-15
21071,8,20,1993,14,PP,M,23,18,Chaetodipus,penicillatus,Rodent,Control,1993-08-20
22332,6,8,1995,14,PP,F,20,18,Chaetodipus,penicillatus,Rodent,Control,1995-06-08
22813,9,24,1995,14,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,1995-09-24
23636,3,24,1996,14,PP,F,24,18,Chaetodipus,penicillatus,Rodent,Control,1996-03-24
23643,3,24,1996,14,PP,M,22,22,Chaetodipus,penicillatus,Rodent,Control,1996-03-24
24131,6,14,1996,14,PP,F,23,15,Chaetodipus,penicillatus,Rodent,Control,1996-06-14
24137,6,14,1996,14,PP,F,23,21,Chaetodipus,penicillatus,Rodent,Control,1996-06-14
24333,8,15,1996,14,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,1996-08-15
24335,8,15,1996,14,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Control,1996-08-15
24495,9,22,1996,14,PP,F,22,14,Chaetodipus,penicillatus,Rodent,Control,1996-09-22
25586,4,13,1997,14,PP,F,21,14,Chaetodipus,penicillatus,Rodent,Control,1997-04-13
25876,5,11,1997,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,1997-05-11
25902,5,11,1997,14,PP,M,22,22,Chaetodipus,penicillatus,Rodent,Control,1997-05-11
25916,5,11,1997,14,PP,M,22,23,Chaetodipus,penicillatus,Rodent,Control,1997-05-11
26199,6,11,1997,14,PP,M,22,22,Chaetodipus,penicillatus,Rodent,Control,1997-06-11
26429,7,9,1997,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,1997-07-09
26697,7,30,1997,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,1997-07-30
27960,5,29,1998,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,1998-05-29
28611,9,20,1998,14,PP,M,22,11,Chaetodipus,penicillatus,Rodent,Control,1998-09-20
29810,6,13,1999,14,PP,M,21,11,Chaetodipus,penicillatus,Rodent,Control,1999-06-13
30042,11,7,1999,14,PP,M,22,19,Chaetodipus,penicillatus,Rodent,Control,1999-11-07
30050,11,7,1999,14,PP,M,21,13,Chaetodipus,penicillatus,Rodent,Control,1999-11-07
30148,12,6,1999,14,PP,F,20,13,Chaetodipus,penicillatus,Rodent,Control,1999-12-06
30150,12,6,1999,14,PP,F,21,13,Chaetodipus,penicillatus,Rodent,Control,1999-12-06
30151,12,6,1999,14,PP,M,21,16,Chaetodipus,penicillatus,Rodent,Control,1999-12-06
30270,1,10,2000,14,PP,M,19,13,Chaetodipus,penicillatus,Rodent,Control,2000-01-10
30272,1,10,2000,14,PP,M,19,16,Chaetodipus,penicillatus,Rodent,Control,2000-01-10
30408,2,6,2000,14,PP,M,20,15,Chaetodipus,penicillatus,Rodent,Control,2000-02-06
30410,2,6,2000,14,PP,F,19,13,Chaetodipus,penicillatus,Rodent,Control,2000-02-06
30411,2,6,2000,14,PP,F,24,20,Chaetodipus,penicillatus,Rodent,Control,2000-02-06
30412,2,6,2000,14,PP,F,20,14,Chaetodipus,penicillatus,Rodent,Control,2000-02-06
30413,2,6,2000,14,PP,M,23,19,Chaetodipus,penicillatus,Rodent,Control,2000-02-06
30414,2,6,2000,14,PP,M,21,12,Chaetodipus,penicillatus,Rodent,Control,2000-02-06
30559,3,5,2000,14,PP,M,21,19,Chaetodipus,penicillatus,Rodent,Control,2000-03-05
30566,3,5,2000,14,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,2000-03-05
30715,4,31,2000,14,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,NA
31067,7,2,2000,14,PP,M,20,17,Chaetodipus,penicillatus,Rodent,Control,2000-07-02
31071,7,2,2000,14,PP,M,20,17,Chaetodipus,penicillatus,Rodent,Control,2000-07-02
31072,7,2,2000,14,PP,M,21,14,Chaetodipus,penicillatus,Rodent,Control,2000-07-02
31073,7,2,2000,14,PP,F,21,13,Chaetodipus,penicillatus,Rodent,Control,2000-07-02
31075,7,2,2000,14,PP,M,19,12,Chaetodipus,penicillatus,Rodent,Control,2000-07-02
31077,7,2,2000,14,PP,F,21,20,Chaetodipus,penicillatus,Rodent,Control,2000-07-02
31078,7,2,2000,14,PP,M,22,23,Chaetodipus,penicillatus,Rodent,Control,2000-07-02
